adm1id,admname,category,catid,cmid,cmname,cmnameshort,country,currency,date,default,interpolated,label,mktid,mktname,price,ptid,scaling,sn,umid,unit,x,year
#adm1+code,#adm1+name,#item+type,#item+type+code,#item+code,#item+name,#item+name+short,#country+name,#currency,#date,,,#item+label,,#name+market,#value,,,#meta+id,,#item+unit,,0.0
1889.0,Northern Region,cereals and tubers,1,68,Cassava - Retail,Cassava,Malawi,MWK,2018-05-15,,0.0,Cassava - Retail (KG),801.0,Mzuzu,155.7,15.0,1.0,801_68_15_5,5.0,KG,1526342400.0,2018.0
1889.0,Northern Region,cereals and tubers,1,68,Cassava - Retail,Cassava,Malawi,MWK,2018-06-15,,0.0,Cassava - Retail (KG),801.0,Mzuzu,314.85,15.0,1.0,801_68_15_5,5.0,KG,1529020800.0,2018.0
1889.0,Northern Region,cereals and tubers,1,68,Cassava - Retail,Cassava,Malawi,MWK,2018-07-15,,0.0,Cassava - Retail (KG),801.0,Mzuzu,315.0,15.0,1.0,801_68_15_5,5.0,KG,1531612800.0,2018.0
1889.0,Northern Region,cereals and tubers,1,68,Cassava - Retail,Cassava,Malawi,MWK,2018-08-15,,0.0,Cassava - Retail (KG),801.0,Mzuzu,264.35,15.0,1.0,801_68_15_5,5.0,KG,1534291200.0,2018.0
1889.0,Northern Region,cereals and tubers,1,68,Cassava - Retail,Cassava,Malawi,MWK,2018-09-15,,0.0,Cassava - Retail (KG),801.0,Mzuzu,341.8,15.0,1.0,801_68_15_5,5.0,KG,1536969600.0,2018.0
1889.0,Northern Region,cereals and tubers,1,68,Cassava - Retail,Cassava,Malawi,MWK,2018-10-15,,0.0,Cassava - Retail (KG),801.0,Mzuzu,328.6,15.0,1.0,801_68_15_5,5.0,KG,1539561600.0,2018.0
1889.0,Northern Region,cereals and tubers,1,68,Cassava - Retail,Cassava,Malawi,MWK,2018-11-15,,0.0,Cassava - Retail (KG),801.0,Mzuzu,331.26,15.0,1.0,801_68_15_5,5.0,KG,1542240000.0,2018.0
1889.0,Northern Region,cereals and tubers,1,68,Cassava - Retail,Cassava,Malawi,MWK,2018-12-15,,0.0,Cassava - Retail (KG),801.0,Mzuzu,330.81,15.0,1.0,801_68_15_5,5.0,KG,1544832000.0,2018.0
1889.0,Northern Region,cereals and tubers,1,68,Cassava - Retail,Cassava,Malawi,MWK,2019-01-15,,0.0,Cassava - Retail (KG),801.0,Mzuzu,305.66,15.0,1.0,801_68_15_5,5.0,KG,1547510400.0,2019.0
1889.0,Northern Region,cereals and tubers,1,68,Cassava - Retail,Cassava,Malawi,MWK,2019-02-15,,0.0,Cassava - Retail (KG),801.0,Mzuzu,330.25,15.0,1.0,801_68_15_5,5.0,KG,1550188800.0,2019.0
1889.0,Northern Region,cereals and tubers,1,68,Cassava - Retail,Cassava,Malawi,MWK,2019-03-15,,0.0,Cassava - Retail (KG),801.0,Mzuzu,390.45,15.0,1.0,801_68_15_5,5.0,KG,1552608000.0,2019.0
1889.0,Northern Region,cereals and tubers,1,68,Cassava - Retail,Cassava,Malawi,MWK,2019-04-15,,0.0,Cassava - Retail (KG),801.0,Mzuzu,395.45,15.0,1.0,801_68_15_5,5.0,KG,1555286400.0,2019.0
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2019-05-15,,1.0,Cassava - Retail (KG),,,371.1038461538462,,1.0,,,KG,,
,,cereals and tubers,1,68,Cassava - Retail,Cassava,,,2019-06-15,,1.0,Cassava - Retail (KG),,,345.94615384615383,,1.0,,,KG,,
1889.0,Northern Region,cereals and tubers,1,68,Cassava - Retail,Cassava,Malawi,MWK,2019-07-15,,0.0,Cassava - Retail (KG),801.0,Mzuzu,321.6,15.0,1.0,801_68_15_5,5.0,KG,1563148800.0,2019.0
1889.0,Northern Region,cereals and tubers,1,68,Cassava - Retail,Cassava,Malawi,MWK,2019-08-15,,0.0,Cassava - Retail (KG),801.0,Mzuzu,255.3,15.0,1.0,801_68_15_5,5.0,KG,1565827200.0,2019.0
1889.0,Northern Region,cereals and tubers,1,68,Cassava - Retail,Cassava,Malawi,MWK,2019-09-15,,0.0,Cassava - Retail (KG),801.0,Mzuzu,220.7,15.0,1.0,801_68_15_5,5.0,KG,1568505600.0,2019.0
1889.0,Northern Region,cereals and tubers,1,68,Cassava - Retail,Cassava,Malawi,MWK,2019-10-15,,0.0,Cassava - Retail (KG),801.0,Mzuzu,396.68,15.0,1.0,801_68_15_5,5.0,KG,1571097600.0,2019.0
1889.0,Northern Region,cereals and tubers,1,68,Cassava - Retail,Cassava,Malawi,MWK,2019-11-15,,0.0,Cassava - Retail (KG),801.0,Mzuzu,393.75,15.0,1.0,801_68_15_5,5.0,KG,1573776000.0,2019.0
1889.0,Northern Region,cereals and tubers,1,68,Cassava - Retail,Cassava,Malawi,MWK,2019-12-15,,0.0,Cassava - Retail (KG),801.0,Mzuzu,354.83,15.0,1.0,801_68_15_5,5.0,KG,1576368000.0,2019.0
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2014-01-15,,1.0,Cowpeas - Retail (KG),,,324.3625,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2014-02-15,,1.0,Cowpeas - Retail (KG),,,324.3625,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2014-03-15,,1.0,Cowpeas - Retail (KG),,,324.3625,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2014-04-15,,1.0,Cowpeas - Retail (KG),,,324.3625,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2014-05-15,,1.0,Cowpeas - Retail (KG),,,324.3625,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2014-06-15,,1.0,Cowpeas - Retail (KG),,,324.3625,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2014-07-15,,1.0,Cowpeas - Retail (KG),,,324.3625,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2014-08-15,,1.0,Cowpeas - Retail (KG),,,324.3625,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2014-09-15,,1.0,Cowpeas - Retail (KG),,,324.3625,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2014-10-15,,1.0,Cowpeas - Retail (KG),,,324.3625,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2014-11-15,,1.0,Cowpeas - Retail (KG),,,324.3625,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2014-12-15,,1.0,Cowpeas - Retail (KG),,,324.3625,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2015-01-15,,1.0,Cowpeas - Retail (KG),,,324.3625,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2015-02-15,,1.0,Cowpeas - Retail (KG),,,324.3625,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2015-03-15,,1.0,Cowpeas - Retail (KG),,,324.3625,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2015-04-15,,1.0,Cowpeas - Retail (KG),,,324.3625,,1.0,,,KG,,
1888.0,Central Region,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,Malawi,MWK,2015-05-15,,0.0,Cowpeas - Retail (KG),791.0,Mitundu,324.3625,15.0,1.0,791_218_15_5,5.0,KG,1431648000.0,2015.0
1890.0,Southern Region,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,Malawi,MWK,2015-06-15,,0.0,Cowpeas - Retail (KG),806.0,Ngabu,306.065,15.0,1.0,806_218_15_5,5.0,KG,1434326400.0,2015.0
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2015-07-15,,1.0,Cowpeas - Retail (KG),,,306.46223776223775,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2015-08-15,,1.0,Cowpeas - Retail (KG),,,306.8727167832168,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2015-09-15,,1.0,Cowpeas - Retail (KG),,,307.2831958041958,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2015-10-15,,1.0,Cowpeas - Retail (KG),,,307.6804335664336,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2015-11-15,,1.0,Cowpeas - Retail (KG),,,308.09091258741256,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2015-12-15,,1.0,Cowpeas - Retail (KG),,,308.48815034965037,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2016-01-15,,1.0,Cowpeas - Retail (KG),,,308.89862937062935,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2016-02-15,,1.0,Cowpeas - Retail (KG),,,309.3091083916084,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2016-03-15,,1.0,Cowpeas - Retail (KG),,,309.6931048951049,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2016-04-15,,1.0,Cowpeas - Retail (KG),,,310.1035839160839,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2016-05-15,,1.0,Cowpeas - Retail (KG),,,310.5008216783217,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2016-06-15,,1.0,Cowpeas - Retail (KG),,,310.9113006993007,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2016-07-15,,1.0,Cowpeas - Retail (KG),,,311.30853846153843,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2016-08-15,,1.0,Cowpeas - Retail (KG),,,311.7190174825175,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2016-09-15,,1.0,Cowpeas - Retail (KG),,,312.1294965034965,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2016-10-15,,1.0,Cowpeas - Retail (KG),,,312.52673426573426,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2016-11-15,,1.0,Cowpeas - Retail (KG),,,312.9372132867133,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2016-12-15,,1.0,Cowpeas - Retail (KG),,,313.33445104895105,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2017-01-15,,1.0,Cowpeas - Retail (KG),,,313.7449300699301,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2017-02-15,,1.0,Cowpeas - Retail (KG),,,314.1554090909091,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2017-03-15,,1.0,Cowpeas - Retail (KG),,,314.52616433566436,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2017-04-15,,1.0,Cowpeas - Retail (KG),,,314.93664335664334,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2017-05-15,,1.0,Cowpeas - Retail (KG),,,315.3338811188811,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2017-06-15,,1.0,Cowpeas - Retail (KG),,,315.74436013986013,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2017-07-15,,1.0,Cowpeas - Retail (KG),,,316.1415979020979,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2017-08-15,,1.0,Cowpeas - Retail (KG),,,316.5520769230769,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2017-09-15,,1.0,Cowpeas - Retail (KG),,,316.96255594405596,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2017-10-15,,1.0,Cowpeas - Retail (KG),,,317.3597937062937,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2017-11-15,,1.0,Cowpeas - Retail (KG),,,317.77027272727275,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2017-12-15,,1.0,Cowpeas - Retail (KG),,,318.1675104895105,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2018-01-15,,1.0,Cowpeas - Retail (KG),,,318.5779895104895,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2018-02-15,,1.0,Cowpeas - Retail (KG),,,318.9884685314685,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2018-03-15,,1.0,Cowpeas - Retail (KG),,,319.35922377622376,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2018-04-15,,1.0,Cowpeas - Retail (KG),,,319.7697027972028,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2018-05-15,,1.0,Cowpeas - Retail (KG),,,320.16694055944055,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2018-06-15,,1.0,Cowpeas - Retail (KG),,,320.5774195804196,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2018-07-15,,1.0,Cowpeas - Retail (KG),,,320.97465734265734,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2018-08-15,,1.0,Cowpeas - Retail (KG),,,321.3851363636364,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2018-09-15,,1.0,Cowpeas - Retail (KG),,,321.79561538461536,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2018-10-15,,1.0,Cowpeas - Retail (KG),,,322.19285314685317,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2018-11-15,,1.0,Cowpeas - Retail (KG),,,322.60333216783215,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2018-12-15,,1.0,Cowpeas - Retail (KG),,,323.00056993006996,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2019-01-15,,1.0,Cowpeas - Retail (KG),,,323.41104895104894,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2019-02-15,,1.0,Cowpeas - Retail (KG),,,323.821527972028,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2019-03-15,,1.0,Cowpeas - Retail (KG),,,324.1922832167832,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2019-04-15,,1.0,Cowpeas - Retail (KG),,,324.60276223776225,,1.0,,,KG,,
1888.0,Central Region,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,Malawi,MWK,2019-05-15,,0.0,Cowpeas - Retail (KG),2116.0,Waliranji,325.0,15.0,1.0,2116_218_15_5,5.0,KG,1557878400.0,2019.0
1888.0,Central Region,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,Malawi,MWK,2019-06-15,,0.0,Cowpeas - Retail (KG),789.0,Mchinji,350.0,15.0,1.0,789_218_15_5,5.0,KG,1560556800.0,2019.0
1888.0,Central Region,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,Malawi,MWK,2019-07-15,,0.0,Cowpeas - Retail (KG),789.0,Mchinji,400.0,15.0,1.0,789_218_15_5,5.0,KG,1563148800.0,2019.0
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2019-08-15,,1.0,Cowpeas - Retail (KG),,,400.0,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2019-09-15,,1.0,Cowpeas - Retail (KG),,,400.0,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2019-10-15,,1.0,Cowpeas - Retail (KG),,,400.0,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2019-11-15,,1.0,Cowpeas - Retail (KG),,,400.0,,1.0,,,KG,,
,,pulses and nuts,5,218,Cowpeas - Retail,Cowpeas,,,2019-12-15,,1.0,Cowpeas - Retail (KG),,,400.0,,1.0,,,KG,,
1890.0,Southern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2014-01-15,,0.0,Groundnuts (shelled) - Retail (KG),797.0,Muloza,414.83,15.0,1.0,797_119_15_5,5.0,KG,1389744000.0,2014.0
,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,,,2014-02-15,,1.0,Groundnuts (shelled) - Retail (KG),,,435.2150833333333,,1.0,,,KG,,
,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,,,2014-03-15,,1.0,Groundnuts (shelled) - Retail (KG),,,453.62741666666665,,1.0,,,KG,,
1888.0,Central Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2014-04-15,,0.0,Groundnuts (shelled) - Retail (KG),827.0,Lilongwe,474.0125,15.0,1.0,827_119_15_5,5.0,KG,1397520000.0,2014.0
,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,,,2014-05-15,,1.0,Groundnuts (shelled) - Retail (KG),,,460.90285294117643,,1.0,,,KG,,
,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,,,2014-06-15,,1.0,Groundnuts (shelled) - Retail (KG),,,447.3562176470588,,1.0,,,KG,,
,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,,,2014-07-15,,1.0,Groundnuts (shelled) - Retail (KG),,,434.2465705882353,,1.0,,,KG,,
,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,,,2014-08-15,,1.0,Groundnuts (shelled) - Retail (KG),,,420.69993529411767,,1.0,,,KG,,
1890.0,Southern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2014-09-15,,0.0,Groundnuts (shelled) - Retail (KG),788.0,Mayaka,407.1533,15.0,1.0,788_119_15_5,5.0,KG,1410739200.0,2014.0
1888.0,Central Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2014-10-15,,0.0,Groundnuts (shelled) - Retail (KG),789.0,Mchinji,416.145,15.0,1.0,789_119_15_5,5.0,KG,1413331200.0,2014.0
,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,,,2014-11-15,,1.0,Groundnuts (shelled) - Retail (KG),,,439.062131147541,,1.0,,,KG,,
1889.0,Northern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2014-12-15,,0.0,Groundnuts (shelled) - Retail (KG),774.0,Chitipa,461.24,15.0,1.0,774_119_15_5,5.0,KG,1418601600.0,2014.0
1889.0,Northern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2015-01-15,,0.0,Groundnuts (shelled) - Retail (KG),774.0,Chitipa,478.12,15.0,1.0,774_119_15_5,5.0,KG,1421280000.0,2015.0
1889.0,Northern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2015-02-15,,0.0,Groundnuts (shelled) - Retail (KG),800.0,Mzimba,512.515,15.0,1.0,800_119_15_5,5.0,KG,1423958400.0,2015.0
,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,,,2015-03-15,,1.0,Groundnuts (shelled) - Retail (KG),,,493.9020786516854,,1.0,,,KG,,
,,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,,,2015-04-15,,1.0,Groundnuts (shelled) - Retail (KG),,,473.2949157303371,,1.0,,,KG,,
1888.0,Central Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2015-05-15,,0.0,Groundnuts (shelled) - Retail (KG),791.0,Mitundu,453.3525,15.0,1.0,791_119_15_5,5.0,KG,1431648000.0,2015.0
1888.0,Central Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2015-06-15,,0.0,Groundnuts (shelled) - Retail (KG),820.0,Santhe,498.7367,15.0,1.0,820_119_15_5,5.0,KG,1434326400.0,2015.0
1888.0,Central Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2015-07-15,,0.0,Groundnuts (shelled) - Retail (KG),814.0,Ntcheu,493.34,15.0,1.0,814_119_15_5,5.0,KG,1436918400.0,2015.0
1890.0,Southern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2015-08-15,,0.0,Groundnuts (shelled) - Retail (KG),783.0,Luchenza,542.8,15.0,1.0,783_119_15_5,5.0,KG,1439596800.0,2015.0
1888.0,Central Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2015-09-15,,0.0,Groundnuts (shelled) - Retail (KG),789.0,Mchinji,590.54,15.0,1.0,789_119_15_5,5.0,KG,1442275200.0,2015.0
1888.0,Central Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2015-10-15,,0.0,Groundnuts (shelled) - Retail (KG),826.0,Lizulu,600.0,15.0,1.0,826_119_15_5,5.0,KG,1444867200.0,2015.0
1890.0,Southern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2015-11-15,,0.0,Groundnuts (shelled) - Retail (KG),782.0,Liwonde,605.635,15.0,1.0,782_119_15_5,5.0,KG,1447545600.0,2015.0
1888.0,Central Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2015-12-15,,0.0,Groundnuts (shelled) - Retail (KG),795.0,Mponela,605.0,15.0,1.0,795_119_15_5,5.0,KG,1450137600.0,2015.0
1889.0,Northern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2016-01-15,,0.0,Groundnuts (shelled) - Retail (KG),801.0,Mzuzu,660.37,15.0,1.0,801_119_15_5,5.0,KG,1452816000.0,2016.0
1888.0,Central Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2016-02-15,,0.0,Groundnuts (shelled) - Retail (KG),789.0,Mchinji,671.04,15.0,1.0,789_119_15_5,5.0,KG,1455494400.0,2016.0
1890.0,Southern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2016-03-15,,0.0,Groundnuts (shelled) - Retail (KG),806.0,Ngabu,705.77,15.0,1.0,806_119_15_5,5.0,KG,1458000000.0,2016.0
1888.0,Central Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2016-04-15,,0.0,Groundnuts (shelled) - Retail (KG),814.0,Ntcheu,671.54,15.0,1.0,814_119_15_5,5.0,KG,1460678400.0,2016.0
1890.0,Southern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2016-05-15,,0.0,Groundnuts (shelled) - Retail (KG),805.0,Neno,534.62,15.0,1.0,805_119_15_5,5.0,KG,1463270400.0,2016.0
1889.0,Northern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2016-06-15,,0.0,Groundnuts (shelled) - Retail (KG),800.0,Mzimba,650.0,15.0,1.0,800_119_15_5,5.0,KG,1465948800.0,2016.0
1890.0,Southern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2016-07-15,,0.0,Groundnuts (shelled) - Retail (KG),804.0,Nchalo,715.61,15.0,1.0,804_119_15_5,5.0,KG,1468540800.0,2016.0
1888.0,Central Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2016-08-15,,0.0,Groundnuts (shelled) - Retail (KG),822.0,Thete,700.0,15.0,1.0,822_119_15_5,5.0,KG,1471219200.0,2016.0
1889.0,Northern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2016-09-15,,0.0,Groundnuts (shelled) - Retail (KG),828.0,Jenda,664.785,15.0,1.0,828_119_15_5,5.0,KG,1473897600.0,2016.0
1890.0,Southern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2016-10-15,,0.0,Groundnuts (shelled) - Retail (KG),778.0,Jali,743.93,15.0,1.0,778_119_15_5,5.0,KG,1476489600.0,2016.0
1888.0,Central Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2016-11-15,,0.0,Groundnuts (shelled) - Retail (KG),821.0,Sharpevaley,763.2467,15.0,1.0,821_119_15_5,5.0,KG,1479168000.0,2016.0
1890.0,Southern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2016-12-15,,0.0,Groundnuts (shelled) - Retail (KG),778.0,Jali,829.0725,15.0,1.0,778_119_15_5,5.0,KG,1481760000.0,2016.0
1889.0,Northern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2017-01-15,,0.0,Groundnuts (shelled) - Retail (KG),779.0,Karonga,944.7925,15.0,1.0,779_119_15_5,5.0,KG,1484438400.0,2017.0
1888.0,Central Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2017-02-15,,0.0,Groundnuts (shelled) - Retail (KG),812.0,Nsundwe,820.5275,15.0,1.0,812_119_15_5,5.0,KG,1487116800.0,2017.0
1888.0,Central Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2017-03-15,,0.0,Groundnuts (shelled) - Retail (KG),807.0,Nkhamenya,800.0,15.0,1.0,807_119_15_5,5.0,KG,1489536000.0,2017.0
1888.0,Central Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2017-04-15,,0.0,Groundnuts (shelled) - Retail (KG),825.0,Dowa,758.8425,15.0,1.0,825_119_15_5,5.0,KG,1492214400.0,2017.0
1889.0,Northern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2017-05-15,,0.0,Groundnuts (shelled) - Retail (KG),779.0,Karonga,714.976,15.0,1.0,779_119_15_5,5.0,KG,1494806400.0,2017.0
1890.0,Southern Region,pulses and nuts,5,119,Groundnuts (shelled) - Retail,Groundnuts shelled,Malawi,MWK,2017-06-15,,0.0,Groundnuts (shelled) - Retail (KG),769.0,Chikwawa,603.29,15.0,1.0,769_119_15_5,5.0,KG,1497484800.0,2017.0
